#{"t_start": 1735641528.0849004, "env_id": "None"}
r,l,t
20.589051,467,10423.285499
21.114394,564,10438.181503
21.103533,483,10450.247223
19.101166,482,10462.66177
20.029276,524,10476.610242
20.778011,473,10489.362095
18.199178,519,10503.098206
20.733815,484,10515.855149
20.83417,494,10529.05746
19.434178,462,10541.439545
19.932586,471,10554.059865
18.9574,502,10567.408885
18.47568,483,10579.780889
21.178215,494,10592.420638
22.358505,464,10604.401489
16.528485,501,10617.563656
19.645197,491,10630.542547
20.528886,686,10648.185499
18.595639,499,10661.298567
18.744438,536,10675.575273
18.513968,522,10689.303421
19.080565,464,10701.68446
19.068717,452,10713.840817
18.510505,469,10726.305712
17.837049,508,10739.989564
19.874952,532,10753.871737
19.873696,479,10766.512595
17.938623,466,10778.484624
18.827413,471,10790.515325
17.864835,536,10804.702558
20.035557,466,10816.845008
17.350148,454,10828.943784
19.570263,450,10841.01291
19.633655,467,10853.347136
18.931027,484,10866.267661
19.883372,464,10878.365761
19.188067,493,10890.972357
19.666558,478,10902.958569
19.783989,472,10915.478402
19.476233,495,10928.538789
18.722293,460,10940.772728
19.116636,473,10953.373033
18.806391,452,10965.408213
17.895696,495,10978.477937
18.523289,478,10990.635593
19.66177,505,11003.650873
17.537186,473,11015.959553
20.458245,463,11028.270259
19.133375,463,11040.874366
20.025101,464,11053.528244
19.831743,479,11066.463874
21.019747,480,11079.510102
20.947758,487,11092.562817
20.8238,480,11105.301181
20.859042,480,11117.608281
19.464502,459,11129.706253
15.110638,567,11144.423012
20.290888,474,11157.11682
17.736995,491,11170.185196
20.500057,470,11182.719614
20.184953,516,11196.300027
19.931871,623,11212.277515
19.474494,475,11225.003965
20.44594,490,11237.956802
20.020793,484,11250.896248
20.838933,494,11264.04987
20.757359,479,11276.475403
20.725144,459,11288.034407
18.90871,493,11301.078712
20.219188,531,11315.094489
18.785826,490,11328.048141
19.466541,465,11340.465181
20.729088,481,11353.308251
21.050858,583,11368.439903
20.686608,508,11381.864723
17.418322,515,11395.561731
20.262664,509,11409.357965
20.703506,505,11422.636012
19.501395,490,11435.688478
20.072712,480,11448.497293
20.331834,497,11461.301145
20.519651,486,11473.581948
17.141241,552,11488.260996
20.973008,481,11500.752471
21.092103,472,11513.354742
20.393493,468,11526.034616
20.935995,531,11539.907838
20.58529,513,11553.452143
19.641217,505,11566.920387
19.653594,619,11583.097505
19.755583,513,11596.828732
18.53773,543,11610.972638
20.491207,517,11624.665167
20.373936,532,11638.806782
20.626968,561,11653.513459
20.102137,462,11665.910915
20.959619,504,11679.554368
19.847568,481,11692.613322
18.855608,487,11705.69984
19.352414,480,11718.542902
20.440213,522,11732.047555
20.031012,472,11743.955168
19.321169,515,11757.531053
20.440892,567,11772.528326
20.58123,487,11785.393217
19.980271,484,11798.476621
19.799781,495,11811.814445
19.578731,479,11824.748958
20.464793,492,11838.099681
18.646271,538,11852.234501
15.813671,600,11867.801537
20.140343,486,11880.697993
20.203387,464,11893.163421
19.873093,472,11905.937736
19.510274,478,11918.725597
21.053931,454,11929.946629
19.435508,478,11942.408038
21.142698,464,11954.92306
18.906356,510,11968.480796
19.63629,461,11980.826731
20.962467,463,11993.238964
20.784739,465,12005.803922
21.381391,578,12020.907183
20.12529,504,12034.380673
20.385036,497,12047.451179
19.469595,532,12061.603095
19.604956,507,12074.57539
19.941667,470,12086.34804
20.905808,468,12098.597779
20.575706,470,12111.262341
20.125365,473,12124.083805
21.649578,546,12138.34549
21.362018,466,12150.853978
19.472671,497,12164.089012
20.682464,488,12177.191506
19.599863,527,12191.037946
20.356987,467,12203.487111
20.34518,509,12216.811588
21.203411,504,12229.925136
18.361897,472,12242.159843
18.163647,502,12255.514631
19.519585,518,12269.405522
20.025132,466,12281.965315
23.000584,535,12295.945994
21.928182,507,12309.682175
20.486113,470,12322.356697
20.396168,535,12336.450396
21.398302,645,12353.112589
20.813676,518,12367.013388
21.226842,481,12379.832517
